,ts,ltp,trade_size,level_qty:ask:0,level_qty:bid:0,level_price:ask:0,vwap
0,2022-03-08 01:30:00,6.85,1200.0,56800.0,237200.0,6.86,6.85
1,2022-03-08 01:40:00,6.86,100.0,61200.0,356500.0,6.87,6.850769230769231
2,2022-03-08 01:50:00,6.83,500.0,224600.0,402000.0,6.83,6.845
3,2022-03-08 02:00:00,6.82,2100.0,53000.0,20100.0,6.83,6.831538461538462
4,2022-03-08 02:10:00,6.87,300.0,26400.0,400400.0,6.87,6.8342857142857145
5,2022-03-08 02:20:00,6.85,400.0,46400.0,42800.0,6.85,6.835652173913044
6,2022-03-08 02:30:00,6.86,100.0,104500.0,58000.0,6.87,6.836170212765958
7,2022-03-08 02:40:00,6.84,800.0,3300.0,73700.0,6.85,6.8367272727272725
8,2022-03-08 02:50:00,6.83,1000.0,47200.0,259400.0,6.83,6.835692307692308
9,2022-03-08 03:00:00,6.8,1000.0,293900.0,348000.0,6.8,6.830933333333333
10,2022-03-08 03:10:00,6.76,200.0,44900.0,139300.0,6.77,6.829090909090909
11,2022-03-08 03:20:00,6.8,300.0,58100.0,39600.0,6.8,6.828
21,2022-03-08 05:00:00,6.81,100.0,124100.0,39100.0,6.81,6.8277777777777775
22,2022-03-08 05:10:00,6.8,100.0,151600.0,60800.0,6.81,6.827439024390244
23,2022-03-08 05:20:00,6.82,300.0,113800.0,150000.0,6.83,6.827176470588236
24,2022-03-08 05:30:00,6.82,100.0,22300.0,67000.0,6.83,6.827093023255814
25,2022-03-08 05:40:00,6.84,100.0,131500.0,1000.0,6.85,6.827241379310345
26,2022-03-08 05:50:00,6.84,200.0,135500.0,50300.0,6.85,6.8275280898876405
27,2022-03-08 06:00:00,6.82,300.0,45900.0,24800.0,6.83,6.827282608695652
28,2022-03-08 06:10:00,6.81,100.0,144600.0,144000.0,6.82,6.827096774193548
29,2022-03-08 06:20:00,6.81,100.0,64700.0,343600.0,6.81,6.826914893617022
30,2022-03-08 06:30:00,6.79,100.0,282200.0,132700.0,6.8,6.826526315789474
31,2022-03-08 06:40:00,6.77,1900.0,27026.0,128800.0,6.77,6.817105263157894
32,2022-03-08 06:50:00,6.77,670.0,52100.0,9800.0,6.78,6.814490472245236
